Order_ID,Destination_Country,Supplier_ID,Product_Category,Order_Quantity,Order_Date,Dispatch_Date,Delivery_Date,Shipping_Mode,Sales_Value,Delay_Days,Disruption_Type,Disruption_Severity,Historical_Disruption_Count,Supplier_Reliability_Score,Origin_Warehouse,Dominant_Buyer_Flag,Available_Historical_Records,Data_Sharing_Consent,Federated_Round,Parameter_Change_Magnitude,Communication_Cost_MB,Energy_Consumption_Joules,Delivery_Status,Days_Real,Days_Scheduled,Transport_Cost,Benefit_per_Order,Unit_Price,Customer_Priority,Month,Quarter,Day_of_Week,Is_Peak_Season,Is_Winter,Route_Volatility,Country_Risk_Score,Mode_Risk_Score,Supplier_Risk_Score,MA_30_Delay_Rate,MA_90_Delay_Rate,EMA_Delay,Value_Quantity_Ratio,Cost_Benefit_Ratio,Priority_Risk,Supplier_Centrality,Warehouse_Centrality,Is_Anomaly
O1325,B17,S7,Electronics,685,2023-09-20,2023-09-23,2023-09-27,Air,29067.57,0,,,10,0.9,Org4,0,450,1,4,0.3162,4.58,318.37,0,7,7,5813.514,7266.8925,42.37255102040816,Standard,9,3,2,0,0,1.8708286933869709,0.5238095238095238,0.4752851711026616,0.42857142857142855,0.3333333333333333,0.3333333333333333,9.812298015965512,42.37255102040816,0.7998899268254175,1,0.0,0.00860800604698164,0
O1579,B33,S27,Textiles,897,2023-09-20,2023-09-22,2023-10-01,Air,911.84,5,Strike,Low,12,0.6,Org7,1,787,1,3,0.1416,0.95,206.63,1,11,6,182.36800000000002,227.96,1.015412026726058,Enterprise,9,3,2,0,0,4.167333280008532,0.5789473684210527,0.4752851711026616,0.5625,0.6666666666666666,0.6666666666666666,9.678340286064643,1.015412026726058,0.7965059399021663,3,0.0,0.007518877169464679,0
O1382,B35,S17,Electronics,622,2023-09-20,2023-09-22,2023-10-07,Sea,38394.56,10,Strike,High,17,0.5,Org10,0,678,0,3,0.1608,4.48,387.25,1,17,7,2150.09536,9598.64,61.628507223113964,Standard,9,3,2,0,0,6.701989754294367,0.5333333333333333,0.5353982300884956,0.5666666666666667,0.5,0.5,11.136896487132084,61.628507223113964,0.22397666579163383,1,0.0,0.008569248578888801,0
O1313,B31,S22,Electronics,714,2023-09-20,2023-09-24,2023-09-27,Road,6365.88,0,,,4,0.93,Org7,0,234,1,9,0.3891,3.49,302.5,0,7,7,509.2704,1591.47,8.903328671328671,Standard,9,3,2,0,0,3.872983346207417,0.5294117647058824,0.51171875,0.48484848484848486,0.5,0.5,9.393584309295022,8.903328671328671,0.31979905429929606,1,0.0,0.007518877169464679,0
O1667,B5,S2,Electronics,982,2023-09-21,2023-09-24,2023-10-01,Road,18165.86,5,Customs,Medium,12,0.93,Org17,0,550,1,6,0.3638,4.63,258.4,1,10,5,1453.2688,4541.465,18.48002034587996,Standard,9,3,3,0,0,3.0550504633038935,0.4117647058823529,0.51171875,0.6153846153846154,0.3333333333333333,0.3333333333333333,9.40833389638071,18.48002034587996,0.3199295536674471,1,0.0,0.009324750764963217,0
O1119,B1,S13,Pharma,433,2023-09-21,2023-09-22,2023-09-28,Rail,47563.25,0,,,17,0.95,Org2,0,644,1,10,0.1006,0.65,453.87,0,7,7,4185.566000000001,11890.8125,109.59274193548387,Standard,9,3,3,0,0,5.9281411203561225,0.55,0.5372549019607843,0.5555555555555556,0.5625,0.5625,8.930549622142642,109.59274193548387,0.3519703998023851,1,0.0,0.0059595845708017865,0
O1181,B26,S8,Food,129,2023-09-21,2023-09-24,2023-09-26,Sea,26304.15,1,Weather,Medium,7,0.64,Org10,0,853,1,7,0.04,0.7,370.38,1,5,4,1473.0324,6576.0375,202.3396153846154,Standard,9,3,3,0,0,2.5,0.5652173913043478,0.5353982300884956,0.5714285714285714,0.6875,0.6875,9.812778356903067,202.3396153846154,0.2239659421129954,1,0.0,0.008569248578888801,0
O1419,B45,S1,Textiles,787,2023-09-21,2023-09-24,2023-10-07,Air,47634.98,7,Shortage,Low,3,0.52,Org20,0,484,0,1,0.4032,0.78,97.36,1,16,9,9526.996000000001,11908.745,60.45048223350254,Standard,9,3,3,0,0,3.4156502553198664,0.391304347826087,0.4752851711026616,0.4864864864864865,0.3888888888888889,0.3888888888888889,10.943833409238257,60.45048223350254,0.7999328281168069,1,0.0,0.007535295246061373,1
O1439,B47,S25,Electronics,736,2023-09-21,2023-09-25,2023-10-04,Rail,14066.54,2,Weather,High,6,1.0,Org19,0,670,1,5,0.2221,3.54,60.85,1,13,11,1237.85552,3516.635,19.086214382632296,Standard,9,3,3,0,0,3.055050463303893,0.5384615384615384,0.5372549019607843,0.4888888888888889,0.6,0.6,9.360819285699929,19.086214382632296,0.35189993276732806,1,0.0,0.009225475383074788,0
O1257,B20,S24,Machinery,767,2023-09-22,2023-09-25,2023-10-02,Rail,2673.05,5,Customs,Low,8,0.6,Org7,1,847,1,5,0.0129,3.11,98.02,1,10,5,235.22840000000005,668.2625,3.480533854166667,Enterprise,9,3,4,0,0,1.6733200530681511,0.47619047619047616,0.5372549019607843,0.5208333333333334,0.5,0.5,9.378339575247645,3.480533854166667,0.3514740479258886,3,0.0,0.007518877169464679,0
O1525,B39,S21,Textiles,333,2023-09-23,2023-09-27,2023-10-04,Air,37025.31,0,,,9,0.91,Org13,1,164,1,4,0.2457,0.89,330.15,0,11,11,7405.061999999999,9256.3275,110.85422155688622,Enterprise,9,3,5,0,0,0.5000000000000001,0.65,0.4752851711026616,0.6923076923076923,0.5714285714285714,0.5714285714285714,8.997138286996705,110.85422155688622,0.7999135819706065,3,0.0,0.007393033820422956,0
O1721,B22,S22,Food,122,2023-09-23,2023-09-26,2023-10-01,Rail,21080.87,0,,,13,0.57,Org11,0,159,1,4,0.0445,1.61,210.31,0,8,8,1855.11656,5270.2175,171.3891869918699,Standard,9,3,5,0,0,4.857983120596447,0.6,0.5372549019607843,0.48484848484848486,0.6111111111111112,0.6111111111111112,10.221524516528259,171.3891869918699,0.3519332222584251,1,0.0,0.01038967481226203,0
O1112,B32,S9,Machinery,679,2023-09-23,2023-09-26,2023-09-29,Rail,35340.93,0,,,8,0.64,Org12,0,145,1,10,0.4079,4.58,190.45,0,6,6,3110.0018400000004,8835.2325,51.971955882352944,Standard,9,3,5,0,0,1.7873008824606014,0.5238095238095238,0.5372549019607843,0.5142857142857142,0.5294117647058824,0.5294117647058824,11.082384194841724,51.971955882352944,0.35196016401786623,1,0.0,0.006080542456911186,0
O1566,B14,S22,Food,894,2023-09-23,2023-09-24,2023-10-03,Sea,34165.54,0,,,13,0.67,Org8,0,808,0,3,0.4008,4.86,63.99,0,10,10,1913.27024,8541.385,38.173787709497205,Standard,9,3,5,0,0,3.7815340802378077,0.35294117647058826,0.5353982300884956,0.48484848484848486,0.4,0.4,7.751470744311585,38.173787709497205,0.2239737778149779,1,0.0,0.009521653299846397,0
O1569,B26,S23,Food,375,2023-09-24,2023-09-26,2023-09-29,Sea,29354.84,0,,,12,0.79,Org6,0,155,1,3,0.1759,2.39,294.71,0,5,5,1643.87104,7338.71,78.0713829787234,Standard,9,3,6,0,0,2.5,0.5652173913043478,0.5353982300884956,0.46153846153846156,0.6470588235294118,0.6470588235294118,9.25214529830275,78.0713829787234,0.22396948108304007,1,0.0,0.006359995948786011,0
O1253,B19,S25,Food,246,2023-09-24,2023-09-28,2023-10-08,Rail,40444.79,1,Shortage,Medium,12,0.82,Org12,0,681,1,7,0.4212,0.59,355.34,1,14,13,3559.14152,10111.1975,163.7440890688259,Standard,9,3,6,0,0,2.5495097567963922,0.5238095238095238,0.5372549019607843,0.4888888888888889,0.5555555555555556,0.5555555555555556,11.4478788604604,163.7440890688259,0.35196519055328973,1,0.0,0.006080542456911186,0
O1755,B39,S4,Food,26,2023-09-25,2023-09-29,2023-10-15,Road,41887.83,10,Shortage,High,13,0.69,Org15,1,248,1,1,0.4923,1.42,362.66,1,20,10,3351.0264,10471.9575,1551.4011111111113,Enterprise,9,3,0,0,0,4.947341758580104,0.65,0.51171875,0.5714285714285714,0.6,0.6,10.345517550043901,1551.4011111111113,0.31996944511614794,3,0.0,0.00731599574477635,0
O1066,B24,S13,Pharma,885,2023-09-25,2023-09-27,2023-10-06,Air,31426.8,2,Strike,Low,15,0.53,Org14,0,745,0,8,0.148,2.43,435.46,1,11,9,6285.36,7856.7,35.47042889390519,Standard,9,3,0,0,0,2.3603873774083297,0.2631578947368421,0.4752851711026616,0.5555555555555556,0.2857142857142857,0.2857142857142857,9.978297960996047,35.47042889390519,0.7998981890375045,1,0.0,0.0061333929310665464,0
O1777,B18,S10,Machinery,469,2023-09-26,2023-09-29,2023-10-02,Rail,32591.74,2,Weather,Medium,7,0.92,Org6,1,476,1,8,0.3046,1.65,367.41,1,6,4,2868.0731200000005,8147.935,69.34412765957447,Enterprise,9,3,1,0,0,2.5099800796022267,0.55,0.5372549019607843,0.41025641025641024,0.5333333333333333,0.5333333333333333,9.126761288235658,69.34412765957447,0.3519568041713427,3,0.0,0.006359995948786011,0
O1221,B1,S3,Electronics,541,2023-09-26,2023-09-29,2023-10-02,Road,18601.2,0,,,3,0.51,Org11,1,567,1,5,0.1005,1.47,165.6,0,6,6,1488.096,4650.3,34.31955719557196,Enterprise,9,3,1,0,0,5.40318835914911,0.55,0.51171875,0.5,0.5294117647058824,0.5294117647058824,8.589174458733071,34.31955719557196,0.3199312020295401,3,0.0,0.01038967481226203,0
O1411,B28,S25,Pharma,664,2023-09-26,2023-09-28,2023-10-01,Air,29736.57,0,,,3,0.54,Org17,0,878,0,9,0.3557,4.59,77.53,0,5,5,5947.314,7434.1425,44.716646616541354,Standard,9,3,1,0,0,1.9226098333849675,0.4444444444444444,0.4752851711026616,0.4888888888888889,0.45454545454545453,0.45454545454545453,8.50891219096148,44.716646616541354,0.799892402869212,1,0.0,0.009324750764963217,0
O1727,B27,S2,Pharma,709,2023-09-26,2023-09-27,2023-10-05,Air,25255.58,2,Weather,Low,5,0.92,Org8,1,722,1,8,0.3845,2.0,107.02,1,9,7,5051.116000000001,6313.895,35.57123943661972,Enterprise,9,3,1,0,0,4.147288270665544,0.5,0.4752851711026616,0.6153846153846154,0.5,0.5,9.464503351002092,35.57123943661972,0.7998733153916258,3,0.0,0.009521653299846397,0
O1533,B28,S6,Machinery,984,2023-09-27,2023-09-30,2023-10-05,Sea,13792.42,3,Weather,Low,15,0.62,Org8,0,443,1,8,0.0718,1.45,418.77,1,8,5,772.37552,3448.105,14.002456852791878,Standard,9,3,2,0,0,4.919349550499538,0.4444444444444444,0.5353982300884956,0.5769230769230769,0.5,0.5,8.439584022271468,14.002456852791878,0.22393505561587718,1,0.0,0.009521653299846397,0
O1975,B38,S5,Textiles,562,2023-09-27,2023-10-01,2023-10-08,Air,33122.75,3,Customs,High,11,0.53,Org16,1,163,0,5,0.2588,2.88,448.96,1,11,8,6624.55,8280.6875,58.83259325044405,Enterprise,9,3,2,0,0,2.503331114069145,0.625,0.4752851711026616,0.59375,0.7272727272727273,0.7272727272727273,8.981181245751849,58.83259325044405,0.7999034013297411,3,0.0,0.007974062043644422,0
O1109,B34,S16,Food,732,2023-09-27,2023-10-01,2023-10-07,Road,24943.8,0,,,16,0.51,Org1,0,391,1,1,0.1465,0.66,123.87,0,10,10,1995.504,6235.95,34.02974079126876,Standard,9,3,2,0,0,2.7838821814150108,0.4074074074074074,0.51171875,0.5227272727272727,0.47619047619047616,0.47619047619047616,8.641558449569681,34.02974079126876,0.31994869287071404,1,0.0,0.007935541285472168,0
O1736,B18,S26,Electronics,595,2023-09-28,2023-10-02,2023-10-12,Air,7570.68,7,Weather,Medium,3,0.84,Org11,0,793,0,8,0.0162,2.28,431.41,1,14,7,1514.136,1892.67,12.70248322147651,Standard,9,3,3,0,0,5.230405611149374,0.55,0.4752851711026616,0.5476190476190477,0.5625,0.5625,9.708091104681735,12.70248322147651,0.7995775399092766,1,0.0,0.01038967481226203,0
O1273,B18,S30,Textiles,862,2023-09-28,2023-10-01,2023-10-10,Road,28692.22,0,,,1,0.89,Org4,1,603,0,7,0.0661,0.86,195.7,0,12,12,2295.3776000000003,7173.055,33.24706836616454,Enterprise,9,3,3,0,0,5.315072906367325,0.55,0.51171875,0.46153846153846156,0.5294117647058824,0.5294117647058824,9.975072004014562,33.24706836616454,0.31995539482203583,3,0.0,0.00860800604698164,0
O1289,B6,S22,Textiles,36,2023-09-28,2023-09-30,2023-10-05,Rail,24106.56,0,,,14,0.53,Org19,0,698,1,1,0.115,4.11,233.48,0,7,7,2121.37728,6026.64,651.5286486486486,Standard,9,3,3,0,0,2.160246899469287,0.5833333333333334,0.5372549019607843,0.48484848484848486,0.6666666666666666,0.6666666666666666,7.861225881779014,651.5286486486486,0.3519416023518326,1,0.0,0.009225475383074788,0
O1338,B8,S9,Machinery,78,2023-09-28,2023-10-01,2023-10-05,Road,2427.03,1,Strike,Medium,7,0.66,Org11,1,680,1,9,0.2071,4.73,441.36,1,7,6,194.16240000000002,606.7575,30.721898734177216,Enterprise,9,3,3,0,0,7.4565407529228995,0.5294117647058824,0.51171875,0.5142857142857142,0.5555555555555556,0.5555555555555556,10.913335728224126,30.721898734177216,0.3194734742064063,3,0.0,0.01038967481226203,0
O1476,B26,S28,Textiles,170,2023-09-29,2023-10-01,2023-10-07,Road,43332.14,0,,,8,0.56,Org14,0,122,0,5,0.3201,0.82,329.01,0,8,8,3466.5712,10833.035,253.40432748538012,Standard,9,3,4,0,0,4.636809247747852,0.5652173913043478,0.51171875,0.42857142857142855,0.6111111111111112,0.6111111111111112,9.109319930528343,253.40432748538012,0.3199704634515211,1,0.0,0.0061333929310665464,0
O1859,B12,S28,Food,600,2023-09-30,2023-10-04,2023-10-09,Air,4875.05,0,,,13,0.66,Org1,1,326,0,4,0.0945,3.71,309.43,0,9,9,975.01,1218.7625,8.111564059900166,Enterprise,9,3,5,0,0,2.412090756622109,0.4838709677419355,0.4752851711026616,0.42857142857142855,0.5384615384615384,0.5384615384615384,8.901339977059399,8.111564059900166,0.79934413461637,3,0.0,0.007935541285472168,0
O1587,B6,S9,Electronics,530,2023-09-30,2023-10-02,2023-10-07,Rail,36310.67,0,,,15,0.66,Org17,0,207,1,8,0.3811,1.56,306.61,0,7,7,3195.33896,9077.6675,68.38167608286253,Standard,9,3,5,0,0,2.160246899469287,0.5833333333333334,0.5372549019607843,0.5142857142857142,0.631578947368421,0.631578947368421,7.764805800981282,68.38167608286253,0.35196122779031175,1,0.0,0.009324750764963217,0
O1737,B31,S25,Textiles,242,2023-09-30,2023-10-04,2023-10-13,Sea,34757.65,3,Weather,Medium,19,0.67,Org12,0,906,1,8,0.057,4.18,333.28,1,13,10,1946.4284,8689.4125,143.03559670781894,Standard,9,3,5,0,0,2.804757862395017,0.5294117647058824,0.5353982300884956,0.4888888888888889,0.5333333333333333,0.5333333333333333,9.835543524825987,143.03559670781894,0.22397422446863138,1,0.0,0.006080542456911186,0
O1293,B12,S16,Textiles,740,2023-10-02,2023-10-06,2023-10-09,Road,33496.72,0,,,13,0.65,Org6,1,147,0,4,0.3228,3.96,384.88,0,7,7,2679.7376,8374.18,45.20475033738192,Enterprise,10,4,0,1,0,2.138089935299395,0.4838709677419355,0.51171875,0.5227272727272727,0.5185185185185185,0.5185185185185185,8.707245093648705,45.20475033738192,0.31996179186596585,3,0.0,0.006359995948786011,0
O1118,B6,S18,Electronics,153,2023-10-03,2023-10-07,2023-10-16,Sea,38171.37,2,Shortage,High,9,0.98,Org20,0,585,1,7,0.0674,3.41,154.52,1,13,11,2137.59672,9542.8425,247.86603896103898,Standard,10,4,1,1,0,2.8809720581775866,0.5833333333333334,0.5353982300884956,0.5862068965517241,0.65,0.65,8.341283362390175,247.86603896103898,0.2239765293695909,1,0.0,0.007535295246061373,0
O1523,B43,S7,Food,385,2023-10-03,2023-10-05,2023-10-14,Sea,6108.52,0,,,1,0.85,Org4,0,896,1,10,0.2818,2.84,208.24,0,11,11,342.07712000000004,1527.13,15.82518134715026,Standard,10,4,1,1,0,5.357238094391549,0.6666666666666666,0.5353982300884956,0.42857142857142855,0.6428571428571429,0.6428571428571429,8.948832709096475,15.82518134715026,0.22385341561254607,1,0.0,0.00860800604698164,0
O1155,B22,S21,Electronics,358,2023-10-03,2023-10-05,2023-10-09,Air,44565.64,1,Shortage,Low,7,0.71,Org19,0,233,0,10,0.3544,4.98,417.48,1,6,5,8913.128,11141.41,124.1382729805014,Standard,10,4,1,1,0,2.6457513110645907,0.6,0.4752851711026616,0.6923076923076923,0.631578947368421,0.631578947368421,9.748896204275903,124.1382729805014,0.7999282022470903,1,0.0,0.009225475383074788,0
O1687,B30,S21,Electronics,365,2023-10-04,2023-10-05,2023-10-15,Road,43008.83,1,Strike,Low,4,0.6,Org14,1,435,1,7,0.2615,3.3,107.29,1,11,10,3440.7064,10752.2075,117.51046448087432,Enterprise,10,4,2,1,0,4.120939559996343,0.5,0.51171875,0.6923076923076923,0.6470588235294118,0.6470588235294118,11.335984148568187,117.51046448087432,0.31997024143726416,3,0.0,0.0061333929310665464,0
O1333,B41,S28,Machinery,64,2023-10-04,2023-10-08,2023-10-11,Rail,9983.85,0,,,14,0.57,Org12,1,362,1,2,0.1329,1.31,295.94,0,7,7,878.5788000000001,2495.9625,153.5976923076923,Enterprise,10,4,2,1,0,0.0,0.4444444444444444,0.5372549019607843,0.42857142857142855,0.42857142857142855,0.42857142857142855,8.099914498909211,153.5976923076923,0.3518590287198947,3,0.0,0.006080542456911186,0
O1291,B17,S29,Electronics,296,2023-10-04,2023-10-05,2023-10-12,Sea,12743.35,5,Shortage,Low,19,0.62,Org1,0,405,1,6,0.3946,4.9,347.45,1,8,3,713.6276,3185.8375,42.90690235690236,Standard,10,4,2,1,0,3.04138126514911,0.5238095238095238,0.5353982300884956,0.6,0.375,0.375,9.596108550338988,42.90690235690236,0.2239297108810851,1,0.0,0.007935541285472168,0
O1662,B13,S21,Electronics,577,2023-10-04,2023-10-08,2023-10-11,Sea,14814.78,2,Shortage,High,10,0.66,Org2,1,506,1,1,0.1948,3.26,167.87,1,7,5,829.62768,3703.695,25.631107266435986,Enterprise,10,4,2,1,0,7.22841614740048,0.5263157894736842,0.5353982300884956,0.6923076923076923,0.5,0.5,9.668604657517067,25.631107266435986,0.22393953618314058,3,0.0,0.0059595845708017865,0
O1786,B5,S25,Pharma,956,2023-10-05,2023-10-09,2023-10-16,Air,17850.77,0,,,4,0.59,Org16,1,402,0,5,0.0455,1.8,341.65,0,11,11,3570.154,4462.6925,18.65284221525601,Enterprise,10,4,3,1,0,2.16794833886788,0.4117647058823529,0.4752851711026616,0.4888888888888889,0.3076923076923077,0.3076923076923077,9.61662573764629,18.65284221525601,0.7998207761847395,3,0.0,0.007974062043644422,0
O1744,B38,S16,Food,46,2023-10-05,2023-10-07,2023-10-10,Rail,1397.14,0,,,3,0.73,Org11,0,346,1,7,0.0391,0.83,420.24,0,5,5,122.94832000000002,349.285,29.726382978723407,Standard,10,4,3,1,0,4.03732584763727,0.625,0.5372549019607843,0.5227272727272727,0.6666666666666666,0.6666666666666666,8.43883227103081,29.726382978723407,0.3509951039867537,1,0.0,0.01038967481226203,0
O1459,B8,S29,Food,814,2023-10-06,2023-10-08,2023-10-19,Rail,35333.14,2,Weather,Low,17,0.92,Org9,1,349,1,6,0.3477,0.57,455.98,1,13,11,3109.31632,8833.285,43.35354601226994,Enterprise,10,4,4,1,0,5.5677643628300215,0.5294117647058824,0.5372549019607843,0.6,0.6,0.6,11.22756928695369,43.35354601226994,0.3519601552361057,3,0.0,0.005158667056835415,0
O1233,B28,S7,Textiles,515,2023-10-06,2023-10-09,2023-10-11,Sea,13365.3,0,,,13,0.71,Org12,0,137,0,3,0.1759,2.63,292.19,0,5,5,748.4567999999999,3341.325,25.90174418604651,Standard,10,4,4,1,0,4.919349550499538,0.4444444444444444,0.5353982300884956,0.42857142857142855,0.46153846153846156,0.46153846153846156,7.989466194444714,25.90174418604651,0.22393298078433424,1,0.0,0.006080542456911186,0
O1953,B39,S27,Machinery,175,2023-10-07,2023-10-09,2023-10-11,Road,30680.02,1,Customs,High,14,0.82,Org5,1,536,1,6,0.2408,0.99,81.52,1,4,3,2454.4016,7670.005,174.31829545454545,Enterprise,10,4,5,1,0,4.947341758580104,0.65,0.51171875,0.5625,0.625,0.625,9.588559237347813,174.31829545454545,0.31995828447511115,3,0.0,0.008116810433191533,0
O1390,B42,S17,Electronics,832,2023-10-07,2023-10-10,2023-10-15,Road,15545.15,0,,,14,0.64,Org14,0,634,0,7,0.1549,4.62,217.53,0,8,8,1243.612,3886.2875,18.661644657863146,Standard,10,4,5,1,0,2.0976176963403033,0.6842105263157895,0.51171875,0.5666666666666667,0.6666666666666666,0.6666666666666666,9.31880723927141,18.661644657863146,0.31991768038767393,1,0.0,0.0061333929310665464,0
O1285,B2,S20,Machinery,638,2023-10-08,2023-10-11,2023-10-22,Rail,26312.25,3,Weather,Medium,19,0.96,Org3,0,953,1,4,0.389,4.09,64.68,1,14,11,2315.478,6578.0625,41.17723004694836,Standard,10,4,6,1,0,3.6620642110310255,0.5882352941176471,0.5372549019607843,0.44,0.5714285714285714,0.5714285714285714,10.821282619013122,41.17723004694836,0.35194649693630364,1,0.0,0.006973115435136609,0
O1527,B43,S5,Electronics,967,2023-10-08,2023-10-10,2023-10-26,Sea,21425.07,7,Shortage,Low,10,0.84,Org6,0,258,1,3,0.4159,3.85,306.07,1,18,11,1199.8039199999998,5356.2675,22.133336776859505,Standard,10,4,6,1,0,5.357238094391549,0.6666666666666666,0.5353982300884956,0.59375,0.6666666666666666,0.6666666666666666,10.058035623734773,22.133336776859505,0.2239581876395009,1,0.0,0.006359995948786011,0
O1799,B30,S21,Food,498,2023-10-08,2023-10-12,2023-10-20,Road,40322.48,1,Strike,Low,2,0.85,Org15,0,577,1,6,0.1484,0.96,340.26,1,12,11,3225.7984,10080.62,80.80657314629259,Standard,10,4,6,1,0,4.120939559996343,0.5,0.51171875,0.6923076923076923,0.6666666666666666,0.6666666666666666,11.411724806076014,80.80657314629259,0.31996825906947496,1,0.0,0.00731599574477635,0
O1142,B22,S23,Textiles,809,2023-10-09,2023-10-11,2023-10-18,Road,44067.76,0,,,15,0.62,Org5,0,512,1,10,0.3066,3.48,194.56,0,9,9,3525.4208000000003,11016.94,54.40464197530864,Standard,10,4,0,1,0,4.693375946776241,0.6,0.51171875,0.46153846153846156,0.6,0.6,9.66643090477082,54.40464197530864,0.3199709564582853,1,0.0,0.008116810433191533,0
O1633,B8,S9,Food,235,2023-10-09,2023-10-10,2023-10-18,Air,35420.31,0,,,19,0.65,Org4,0,405,1,4,0.1367,1.76,67.5,0,9,9,7084.062,8855.0775,150.0860593220339,Standard,10,4,0,1,0,1.8929694486000912,0.5294117647058824,0.4752851711026616,0.5142857142857142,0.5454545454545454,0.5454545454545454,10.909711132541123,150.0860593220339,0.799909666553844,1,0.0,0.00860800604698164,0
O1074,B5,S2,Machinery,719,2023-10-09,2023-10-11,2023-10-26,Sea,26248.41,10,Customs,Medium,15,0.58,Org19,0,40,1,10,0.1243,2.83,388.46,1,17,7,1469.91096,6562.1025,36.456125,Standard,10,4,0,1,0,4.546060565661952,0.4117647058823529,0.5353982300884956,0.6153846153846154,0.35714285714285715,0.35714285714285715,10.549605572055542,36.456125,0.22396586980014405,1,0.0,0.009225475383074788,0
O1260,B35,S25,Pharma,503,2023-10-09,2023-10-10,2023-10-16,Road,10854.68,3,Customs,Low,9,0.7,Org10,1,711,1,9,0.1849,3.99,153.54,1,7,4,868.3744,2713.67,21.537063492063492,Enterprise,10,4,0,1,0,6.946221994724903,0.5333333333333333,0.51171875,0.4888888888888889,0.5454545454545454,0.5454545454545454,10.546591040699086,21.537063492063492,0.31988212195220783,3,0.0,0.008569248578888801,0
O1781,B21,S28,Electronics,42,2023-10-10,2023-10-12,2023-10-15,Road,21956.88,0,,,4,0.63,Org8,1,646,0,1,0.3984,0.5,421.86,0,5,5,1756.5504,5489.22,510.6251162790698,Enterprise,10,4,1,1,0,0.9574271077563381,0.4444444444444444,0.51171875,0.42857142857142855,0.3333333333333333,0.3333333333333333,8.836658318962362,510.6251162790698,0.31994171453967235,3,0.0,0.009521653299846397,0
O1124,B25,S8,Electronics,380,2023-10-11,2023-10-12,2023-10-15,Air,32385.39,0,,,16,0.78,Org2,0,537,1,2,0.3175,0.67,368.27,0,4,4,6477.078,8096.3475,85.00102362204724,Standard,10,4,2,1,0,4.535048695071164,0.6363636363636364,0.4752851711026616,0.5714285714285714,0.6875,0.6875,8.288958192497056,85.00102362204724,0.799901202214676,1,0.0,0.0059595845708017865,0
O1663,B34,S12,Food,49,2023-10-11,2023-10-13,2023-10-19,Road,15835.44,0,,,7,0.6,Org8,0,596,1,6,0.4541,2.09,359.98,0,8,8,1266.8352,3958.86,316.7088,Standard,10,4,2,1,0,2.7838821814150108,0.4074074074074074,0.51171875,0.38235294117647056,0.45454545454545453,0.45454545454545453,8.57285955380276,316.7088,0.31991918906223954,1,0.0,0.009521653299846397,0
O1776,B9,S4,Pharma,390,2023-10-12,2023-10-13,2023-10-18,Rail,3794.95,1,Weather,High,13,0.76,Org8,0,579,1,4,0.017,1.69,299.39,1,6,5,333.9556,948.7375,9.705754475703325,Standard,10,4,3,1,0,2.5166114784235836,0.42857142857142855,0.5372549019607843,0.5714285714285714,0.36363636363636365,0.36363636363636365,8.993034226819258,9.705754475703325,0.3516293712736414,1,0.0,0.009521653299846397,0
O1164,B42,S4,Food,776,2023-10-12,2023-10-14,2023-10-19,Rail,19265.16,1,Shortage,High,0,0.59,Org10,0,191,1,9,0.014,3.22,482.75,1,7,6,1695.33408,4816.29,24.794285714285714,Standard,10,4,3,1,0,2.96273147243853,0.6842105263157895,0.5372549019607843,0.5714285714285714,0.6923076923076923,0.6923076923076923,9.015358778372779,24.794285714285714,0.3519269298713592,1,0.0,0.008569248578888801,0
O1143,B15,S7,Textiles,787,2023-10-12,2023-10-16,2023-10-21,Air,11179.16,1,Shortage,Medium,1,0.83,Org4,1,922,1,7,0.0527,0.64,210.37,1,9,8,2235.832,2794.79,14.186751269035533,Enterprise,10,4,3,1,0,4.272001872658765,0.5882352941176471,0.4752851711026616,0.42857142857142855,0.625,0.625,11.08485044881405,14.186751269035533,0.7997138554755543,3,0.0,0.00860800604698164,0
O1470,B6,S4,Pharma,525,2023-10-13,2023-10-17,2023-10-21,Rail,43200.7,0,,,10,0.74,Org12,0,607,1,4,0.1863,0.79,214.04,0,8,8,3801.6616000000004,10800.175,82.130608365019,Standard,10,4,4,1,0,2.160246899469287,0.5833333333333334,0.5372549019607843,0.5714285714285714,0.6190476190476191,0.6190476190476191,8.304253591995769,82.130608365019,0.35196741095297507,1,0.0,0.006080542456911186,0
O1437,B9,S10,Food,507,2023-10-13,2023-10-15,2023-10-30,Road,36584.56,10,Shortage,High,11,0.95,Org10,0,15,0,5,0.466,2.03,234.45,1,17,7,2926.7648,9146.14,72.01685039370078,Standard,10,4,4,1,0,5.263078946776307,0.42857142857142855,0.51171875,0.41025641025641024,0.4166666666666667,0.4166666666666667,10.083808399018727,72.01685039370078,0.3199650163876359,1,0.0,0.008569248578888801,0
O1564,B3,S6,Textiles,584,2023-10-14,2023-10-16,2023-10-24,Air,29585.5,0,,,4,0.62,Org5,1,301,1,6,0.1195,3.41,425.6,0,10,10,5917.1,7396.375,50.57350427350428,Enterprise,10,4,5,1,0,3.6425069859723185,0.5714285714285714,0.4752851711026616,0.5769230769230769,0.5625,0.5625,10.048249702400884,50.57350427350428,0.7998918535291235,3,0.0,0.008116810433191533,0
